company,title,salary,location,submit date,start date
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - GENOME-EDITING IN FUNGAL P,"62,004","OAK RIDGE, TN",01/31/2020,04/06/2020
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - GROWTH MECHANISMS OF 2D MA,"75,492","OAK RIDGE, TN",02/07/2022,04/04/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - HPC AND AI,"82,296","OAK RIDGE, TN",12/13/2021,02/15/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - INTEGRATED MEASUREMENTS &,"85,284","OAK RIDGE, TN",04/21/2022,10/16/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - LITHIUM EXTRACTION,"75,000","OAK RIDGE, TN",01/11/2022,03/07/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - MATERIALS JOINING FOR AUTO,"71,136","OAK RIDGE, TN",11/11/2021,01/06/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - MATERIALS THEORY,"75,048","OAK RIDGE, TN",04/12/2021,10/10/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - MATERIALS THEORY,"77,525","OAK RIDGE, TN",04/25/2022,09/14/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - MICROSCOPY OF CATALYSTS,"73,848","OAK RIDGE, TN",11/16/2021,02/21/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - MICROSTRUCTURAL EVOLUTIONM,"75,252","OAK RIDGE, TN",02/28/2022,05/23/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - MOLECULAR BIOLOGIST,"73,587","OAK RIDGE, TN",03/18/2021,04/22/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - MOLTEN SALT CHEMISTRY,"71,460","OAK RIDGE, TN",07/19/2021,10/01/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - MOLTEN SALT CHEMISTRY,"71,460","OAK RIDGE, TN",07/19/2021,10/01/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - MULTIFUNCTIONAL EQUIPMENT,"74,424","OAK RIDGE, TN",02/23/2022,05/02/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - MULTIFUNCTIONAL EQUIPMENT,"76,752","OAK RIDGE, TN",12/01/2021,01/24/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - PHYSICAL METALLURGY,"70,740","OAK RIDGE, TN",08/28/2018,11/19/2018
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - PLANT FUNCTIONAL GENOMICS,"63,550","OAK RIDGE, TN",12/11/2020,03/18/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - PLANT FUNCTIONAL GENOMICS,"63,550","OAK RIDGE, TN",12/11/2020,03/18/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - PLANT GENOME EDITING AND S,"63,550","OAK RIDGE, TN",12/11/2020,04/01/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - PLANT SYNTHETIC BIOLOGY,"74,364","OAK RIDGE, TN",07/22/2021,01/15/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - PLANT SYSTEMS BIOLOGY,"64,990","OAK RIDGE, TN",08/16/2021,11/18/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - PLANT SYSTEMS BIOLOGY,"66,000","OAK RIDGE, TN",03/16/2022,08/31/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - PLANT SYSTEMS BIOLOGY,"67,485","OAK RIDGE, TN",05/04/2021,09/16/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - PLANT SYSTEMS BIOLOGY,"70,974","OAK RIDGE, TN",03/23/2022,07/12/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - PLANT SYSTEMS BIOLOGY,"71,496","OAK RIDGE, TN",01/14/2022,03/07/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - PLANT SYSTEMS BIOLOGY,"72,329","OAK RIDGE, TN",02/23/2022,06/29/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - PLASMA THEORY & MODELING,"80,940","OAK RIDGE, TN",03/03/2022,05/16/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - POLYMER COMPOSITES,"75,048","OAK RIDGE, TN",03/30/2021,09/14/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - POLYMER COMPOSITES,"75,289","OAK RIDGE, TN",02/17/2022,06/29/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - POLYMER PROCESSING,"75,492","OAK RIDGE, TN",10/12/2020,04/02/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - POLYMER PROCESSING,"75,492","OAK RIDGE, TN",10/14/2020,04/02/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - POLYMER PROCESSING,"77,983","OAK RIDGE, TN",02/25/2022,08/14/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - POLYMER SYNTHESIS,"74,250","OAK RIDGE, TN",05/07/2020,10/01/2020
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - POWER ELECTRONICS SYSTEMS,"79,080","OAK RIDGE, TN",04/27/2022,06/13/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - QUANTUM COMPUTER SCIENCE,"93,636","OAK RIDGE, TN",11/01/2021,01/15/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - QUANTUM INTERNET,"90,000","OAK RIDGE, TN",01/06/2022,04/11/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - QUANTUM MATERIALS,"73,696","OAK RIDGE, TN",09/27/2021,03/09/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - QUANTUM SENSING,"76,860","OAK RIDGE, TN",11/15/2021,01/31/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - REACTOR MATERIALS,"87,000","OAK RIDGE, TN",12/06/2019,02/24/2020
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - REACTOR MATERIALS,"87,000","OAK RIDGE, TN",12/06/2019,02/24/2020
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - SEPARATIONS CHEMISTRY,"58,020","OAK RIDGE, TN",03/15/2017,06/05/2017
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - SEPARATIONS CHEMISTRY,"73,545","OAK RIDGE, TN",03/04/2020,08/08/2020
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - SEPARATIONS CHEMISTRY,"73,545","OAK RIDGE, TN",03/04/2020,08/08/2020
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - SILICON BATTERY CHEMISTRY,"73,032","OAK RIDGE, TN",07/21/2021,10/04/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - SOFT MATERIALS,"57,600","OAK RIDGE, TN",10/18/2016,02/10/2017
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - STRUCTURAL BIOLOGY,"73,616","OAK RIDGE, TN",05/10/2021,08/12/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - SYNTHETIC POLYMER CHEMIST,"72,900","OAK RIDGE, TN",07/01/2020,08/31/2020
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - TERRESTRIAL ECOSYSTEM ECOL,"87,120","OAK RIDGE, TN",02/07/2022,05/16/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - ULTRASONICS,"95,004","OAK RIDGE, TN",03/11/2020,04/20/2020
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE - ULTRASONICS,"95,954","OAK RIDGE, TN",01/04/2022,04/20/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE -CATALYTIC CHEMIST,"72,900","OAK RIDGE, TN",03/10/2022,09/02/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE -CATALYTIC CHEMIST,"75,306","OAK RIDGE, TN",03/25/2022,09/02/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE -CATALYTIC CHEMIST,"75,306","OAK RIDGE, TN",03/18/2022,09/02/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE -LARGE SCALE SIMULATIONS,"87,000","OAK RIDGE, TN",01/28/2022,03/07/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE -PLASMA THEORY & MODELING,"78,816","OAK RIDGE, TN",04/07/2022,07/24/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE -SYNTHETIC ORGANIC OR POLYME,"72,996","OAK RIDGE, TN",02/21/2022,05/02/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE ATOMIC MODELING OF ENERGY,"67,020","OAK RIDGE, TN",12/05/2014,02/03/2015
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE COMPUTATIONAL BIOLOGY & BIOI,"78,582","OAK RIDGE, TN",01/15/2016,02/12/2016
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE CRYSTAL PLASTICITY BASED FIN,"72,633","OAK RIDGE, TN",02/13/2018,03/21/2018
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN APPLICATIONS OF NEUTRON S,"73,587","OAK RIDGE, TN",02/17/2021,04/01/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN BIOGEOCHEMICAL REACTIVE T,"81,000","OAK RIDGE, TN",03/30/2020,06/08/2020
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN BIOMEDICAL DATA ANALYTICS,"91,680","OAK RIDGE, TN",07/31/2019,10/07/2019
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN COMPUTATIONAL ASTROPHYSIC,"90,276","OAK RIDGE, TN",05/18/2019,09/23/2019
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN COMPUTATIONAL BIOLOGY,"78,637","OAK RIDGE, TN",06/20/2018,07/29/2018
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN COMPUTATIONAL SCIENCE,"79,500","OAK RIDGE, TN",12/22/2015,04/04/2016
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN COMPUTATIONAL SCIENCE,"84,000","OAK RIDGE, TN",05/03/2019,06/03/2019
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN COMPUTATIONAL SCIENCE,"92,580","OAK RIDGE, TN",09/17/2020,02/22/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN COMPUTATIONAL SCIENCE FOR,"79,000","OAK RIDGE, TN",01/22/2016,02/29/2016
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN COMPUTATIONAL SCIENCE FOR,"85,008","OAK RIDGE, TN",01/18/2019,04/01/2019
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN COMPUTATIONAL SCIENCE FOR,"86,004","OAK RIDGE, TN",01/11/2019,04/01/2019
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN COMPUTER SCIENCE,"85,008","OAK RIDGE, TN",12/21/2017,02/26/2018
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN COMPUTER SCIENCE RESEARCH,"76,043","OAK RIDGE, TN",03/24/2015,07/15/2015
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN DATA ANALYTICS,"87,768","OAK RIDGE, TN",10/08/2021,01/02/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN EVENT-BASED CYBER-PHYSICA,"88,620","OAK RIDGE, TN",12/14/2018,02/04/2019
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN HIGH PERFORMANCE COMPUTIN,"78,795","OAK RIDGE, TN",02/09/2016,04/14/2016
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN HIGH PERFORMANCE COMPUTIN,"85,000","OAK RIDGE, TN",08/04/2016,11/02/2016
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN HPC PROGRAMMING SYSTEMS,"89,316","OAK RIDGE, TN",07/25/2019,08/26/2019
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN HPC SYSTEMS ENGINEER,"82,500","OAK RIDGE, TN",11/10/2016,02/13/2017
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN ION IRRADIATION EFFECTS,"65,820","OAK RIDGE, TN",11/05/2014,01/20/2015
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN LARGE SCALE SIMULATIONS,"82,296","OAK RIDGE, TN",10/11/2021,01/10/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN MANUFACTURING PROCESS SIM,"78,456","OAK RIDGE, TN",09/15/2021,12/06/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN MODELING & SIMULATION FOR,"80,004","OAK RIDGE, TN",10/16/2015,01/19/2016
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN MULTI-AGENT VERIFICATION,"75,641","OAK RIDGE, TN",03/18/2015,06/03/2015
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN NEUTRON SCATTERING FROM S,"68,269","OAK RIDGE, TN",11/15/2016,12/16/2016
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN NEUTRON SCATTERING STUDIE,"70,008","OAK RIDGE, TN",01/30/2019,05/20/2019
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN NEUTRON SCATTERING STUDIE,"73,616","OAK RIDGE, TN",02/17/2021,05/20/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN NEUTRON TOTAL SCATTERING,"67,008","OAK RIDGE, TN",10/27/2016,12/12/2016
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN NUMERICAL METHODS,"78,554","OAK RIDGE, TN",03/17/2015,06/17/2015
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN NUMERICAL METHODS FOR SPD,"73,000","OAK RIDGE, TN",02/23/2015,07/01/2015
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN POLYMER CHEMISTRY,"72,804","OAK RIDGE, TN",07/20/2018,09/10/2018
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN POLYMER COMPOSITES,"74,165","OAK RIDGE, TN",09/29/2020,11/26/2020
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN POLYMER COMPOSITES,"74,165","OAK RIDGE, TN",09/29/2020,11/26/2020
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN QUANTUM COMPUTER SCIENCE,"86,700","OAK RIDGE, TN",04/29/2019,06/03/2019
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN QUANTUM COMPUTER SCIENCE,"86,700","OAK RIDGE, TN",04/29/2019,06/03/2019
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN QUANTUM CONDENSED MATTER,"69,836","OAK RIDGE, TN",01/18/2018,03/16/2018
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN QUANTUM CONDENSED MATTER,"69,836","OAK RIDGE, TN",01/19/2018,03/16/2018
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN QUANTUM CONDENSED MATTER,"70,449","OAK RIDGE, TN",09/21/2018,11/21/2018
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN QUANTUM CONDENSED MATTER,"70,449","OAK RIDGE, TN",09/21/2018,11/21/2018
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN QUANTUM CONDENSED MATTER,"70,743","OAK RIDGE, TN",01/31/2019,06/08/2019
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN REACTIVE TRANSPORT SIMULA,"60,348","OAK RIDGE, TN",11/28/2017,01/29/2018
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN SIMS FOR GEOCHEMISTRY,"58,020","OAK RIDGE, TN",11/16/2016,03/13/2017
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN SURFACE HYDROLOGY,"65,208","OAK RIDGE, TN",11/21/2014,04/01/2015
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN SYNTHESIS AND CHARACTERIZ,"61,884","OAK RIDGE, TN",02/03/2017,03/13/2017
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN SYNTHETIC ORGANIC CHEMIST,"58,020","OAK RIDGE, TN",12/08/2016,06/01/2017
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN TOTAL SCATTERING AND NANO,"70,008","OAK RIDGE, TN",01/25/2019,04/01/2019
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE IN-SITU NEUTRON DIFFRACTION,"70,008","OAK RIDGE, TN",10/04/2016,12/05/2016
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE MATERIALS CHEMISTRY FOR ENER,"64,800","OAK RIDGE, TN",12/05/2014,03/02/2015
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE MATERIALS CHEMISTRY FOR ENER,"64,800","OAK RIDGE, TN",12/05/2014,02/02/2015
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE NANOCELLULOSE COMPOSITES,"65,008","OAK RIDGE, TN",12/09/2014,02/02/2015
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE NANOCELLULOSE COMPOSITES,"67,020","OAK RIDGE, TN",12/05/2014,02/03/2015
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE QUANTUM INFORMATION SCIENCE,"78,504","OAK RIDGE, TN",02/05/2015,04/27/2015
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),POSTDOCTORAL RESEARCH ASSOCIATE QUANTUM INFORMATION SCIENCE,"82,470","OAK RIDGE, TN",03/02/2017,04/27/2017
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),"POSTDOCTORAL RESEARCH ASSOCIATE, APPLICATIONS OF NEUTRON SCA","70,008","OAK RIDGE, TN",02/12/2019,04/01/2019
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),"POSTDOCTORAL RESEARCH ASSOCIATE, BIOGEOCHEMISTRY","57,996","OAK RIDGE, TN",12/09/2016,06/05/2017
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),"POSTDOCTORAL RESEARCH ASSOCIATE, BIOGEOCHEMISTRY","61,380","OAK RIDGE, TN",03/22/2017,07/05/2017
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),"POSTDOCTORAL RESEARCH ASSOCIATE, BUILDING EQUIPMENT RESEARCH","75,000","OAK RIDGE, TN",05/16/2018,08/20/2018
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),"POSTDOCTORAL RESEARCH ASSOCIATE, CENTER FOR MOLECULAR BIOPHY","65,004","OAK RIDGE, TN",01/17/2020,07/07/2020
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),"POSTDOCTORAL RESEARCH ASSOCIATE, CENTER FOR MOLECULAR BIOPHY","65,004","OAK RIDGE, TN",03/02/2020,07/06/2020
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),"POSTDOCTORAL RESEARCH ASSOCIATE, CENTER FOR MOLECULAR BIOPHY","65,004","OAK RIDGE, TN",03/02/2020,07/07/2020
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),"POSTDOCTORAL RESEARCH ASSOCIATE, COMPOSITES","76,335","OAK RIDGE, TN",04/20/2020,05/01/2020
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),"POSTDOCTORAL RESEARCH ASSOCIATE, COMPOSITES","76,335","OAK RIDGE, TN",04/20/2020,05/01/2020
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),"POSTDOCTORAL RESEARCH ASSOCIATE, COMPOSITES","76,335","OAK RIDGE, TN",04/20/2020,05/01/2020
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),"POSTDOCTORAL RESEARCH ASSOCIATE, COMPUT FLUID DYNAMIC ANALYS","85,200","OAK RIDGE, TN",09/30/2016,12/05/2016
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),"POSTDOCTORAL RESEARCH ASSOCIATE, COMPUTATIONAL BIOLOGY","75,000","OAK RIDGE, TN",03/07/2017,06/01/2017
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),"POSTDOCTORAL RESEARCH ASSOCIATE, CONDENSED MATTER THEORY","67,200","OAK RIDGE, TN",10/16/2014,11/24/2014
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),"POSTDOCTORAL RESEARCH ASSOCIATE, DATA-DRIVEN COMPUTATIONAL","72,804","OAK RIDGE, TN",07/24/2018,11/19/2018
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),"POSTDOCTORAL RESEARCH ASSOCIATE, ENVIRONMENTAL BIOGEOCHEMIST","63,548","OAK RIDGE, TN",02/17/2021,08/01/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),"POSTDOCTORAL RESEARCH ASSOCIATE, ENVIRONMENTAL BIOGEOCHEMIST","63,548","OAK RIDGE, TN",02/17/2021,08/01/2021
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),"POSTDOCTORAL RESEARCH ASSOCIATE, GENOME-EDITING IN FUNGAL PA","63,550","OAK RIDGE, TN",10/28/2021,04/06/2022
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),"POSTDOCTORAL RESEARCH ASSOCIATE, LASER SPECTROSCOPY","81,204","SAN DIEGO, CA",08/27/2021,11/08/2021
